SampleID	Clade	n	propClade
4007135108	C3	412	0.8547717842323651
4007135108	C4	35	0.07261410788381743
4007135108	C5	6	0.012448132780082987
4007135108	C6	13	0.026970954356846474
4007135118	C1	6	0.01293103448275862
4007135118	C2	7	0.015086206896551725
4007135118	C3	355	0.7650862068965517
4007135118	C4	44	0.09482758620689655
4007135118	C5	21	0.04525862068965517
4007135118	C6	31	0.0668103448275862
4007135148	C1	39	0.09176470588235294
4007135148	C2	22	0.05176470588235294
4007135148	C3	353	0.8305882352941176
4007135148	C4	5	0.011764705882352941
4007135148	C5	2	0.004705882352941176
4007135148	C6	4	0.009411764705882352
4007135288	C1	12	0.045454545454545456
4007135288	C2	32	0.12121212121212122
4007135288	C3	149	0.5643939393939394
4007135288	C4	2	0.007575757575757576
4007135288	C5	67	0.2537878787878788
4007135288	C6	2	0.007575757575757576
4007235168	C1	279	0.9823943661971831
4007235168	C2	4	0.014084507042253521
4007235168	C3	1	0.0035211267605633804
4007235278	C1	557	0.982363315696649
4007235278	C2	9	0.015873015873015872
4007235278	C6	1	0.001763668430335097
4007435168	C1	8	0.013793103448275862
4007435168	C2	4	0.006896551724137931
4007435168	C3	45	0.07758620689655173
4007435168	C4	518	0.8931034482758621
4007435168	C5	2	0.0034482758620689655
4007435168	C6	3	0.005172413793103448
4007435248	C1	103	0.19038817005545286
4007435248	C2	4	0.0073937153419593345
4007435248	C3	155	0.28650646950092423
4007435248	C4	270	0.49907578558225507
4007435248	C5	7	0.012939001848428836
4007435248	C6	2	0.0036968576709796672
4007435258	C1	26	0.11255411255411256
4007435258	C3	1	0.004329004329004329
4007435258	C4	197	0.8528138528138528
4007435258	C5	3	0.012987012987012988
4007435258	C6	4	0.017316017316017316
4007535198	C1	63	0.9692307692307692
4007535198	C2	1	0.015384615384615385
4007535198	C6	1	0.015384615384615385
4007535358	C1	152	0.4840764331210191
4007535358	C2	162	0.5159235668789809
4008435158	C1	77	0.3598130841121495
4008435158	C2	8	0.037383177570093455
4008435158	C3	126	0.5887850467289719
4008435158	C4	3	0.014018691588785047
4008435348	C1	26	0.21138211382113822
4008435348	C2	6	0.04878048780487805
4008435348	C4	91	0.7398373983739838
4008435358	C4	1	1
4009035168	C1	68	0.1256931608133087
4009035168	C2	24	0.04436229205175601
4009035168	C3	7	0.012939001848428836
4009035168	C4	417	0.7707948243992606
4009035168	C6	25	0.04621072088724584
4009035268	C1	37	0.07922912205567452
4009035268	C2	219	0.4689507494646681
4009035268	C3	2	0.004282655246252677
4009035268	C4	209	0.4475374732334047
4009035368	C1	130	0.3125
4009035368	C2	155	0.37259615384615385
4009035368	C3	5	0.01201923076923077
4009035368	C4	126	0.30288461538461536
4009835178	C1	3	0.02158273381294964
4009835178	C2	1	0.007194244604316547
4009835178	C3	133	0.9568345323741008
4009835178	C4	1	0.007194244604316547
4009835178	C5	1	0.007194244604316547
4009835228	C1	9	0.0391304347826087
4009835228	C2	6	0.02608695652173913
4009835228	C3	210	0.9130434782608695
4009835228	C4	1	0.004347826086956522
4009835228	C5	4	0.017391304347826087
4009835268	C1	1	0.008849557522123894
4009835268	C2	5	0.04424778761061947
4009835268	C3	107	0.9469026548672567
6743909	C1	3	0.010638297872340425
6743909	C2	1	0.0035460992907801418
6743909	C3	215	0.7624113475177305
6743909	C4	61	0.21631205673758866
6743909	C5	2	0.0070921985815602835
6743910	C1	3	0.01875
6743910	C2	9	0.05625
6743910	C4	146	0.9125
6743910	C5	2	0.0125
6743911	C4	1	1
6743912	C1	146	0.41595441595441596
6743912	C2	54	0.15384615384615385
6743912	C4	141	0.4017094017094017
6743912	C5	10	0.02849002849002849
6743913	C3	1	0.038461538461538464
6743913	C4	25	0.9615384615384616
6743914	C1	78	0.254071661237785
6743914	C2	4	0.013029315960912053
6743914	C4	222	0.7231270358306189
6743914	C5	2	0.006514657980456026
6743914	C6	1	0.003257328990228013
6743915	C4	2	1
6743916	C1	1	0.002824858757062147
6743916	C2	2	0.005649717514124294
6743916	C3	181	0.5112994350282486
6743916	C4	116	0.327683615819209
6743916	C5	54	0.15254237288135594
6743918	C1	4	0.4
6743918	C2	1	0.1
6743918	C3	1	0.1
6743918	C5	4	0.4
6743919	C1	1	1
6743921	C2	11	0.6875
6743921	C3	3	0.1875
6743921	C4	2	0.125
6743922	C3	1	1
6743923	C1	1	0.3333333333333333
6743923	C3	1	0.3333333333333333
6743923	C4	1	0.3333333333333333
6743926	C1	1	0.1111111111111111
6743926	C3	3	0.3333333333333333
6743926	C4	3	0.3333333333333333
6743926	C6	2	0.2222222222222222
6743928	C1	5	0.04424778761061947
6743928	C2	11	0.09734513274336283
6743928	C4	97	0.8584070796460177
6743929	C4	1	1
6743931	C3	1	1
6743932	C2	2	0.3333333333333333
6743932	C4	3	0.5
6743932	C5	1	0.16666666666666666
6743934	C1	233	0.48643006263048016
6743934	C4	77	0.16075156576200417
6743934	C5	169	0.35281837160751567
6743935	C1	10	0.06711409395973154
6743935	C2	8	0.053691275167785234
6743935	C3	1	0.006711409395973154
6743935	C4	100	0.6711409395973155
6743935	C5	30	0.20134228187919462
6743937	C1	1	0.25
6743937	C3	1	0.25
6743937	C4	2	0.5
6743939	C1	5	0.8333333333333334
6743939	C4	1	0.16666666666666666
6743940	C1	12	0.75
6743940	C3	4	0.25
6743942	C3	1	0.1111111111111111
6743942	C4	8	0.8888888888888888
6743944	C1	3	0.01935483870967742
6743944	C2	1	0.0064516129032258064
6743944	C3	109	0.7032258064516129
6743944	C4	3	0.01935483870967742
6743944	C5	39	0.25161290322580643
6743947	C4	12	1
6743948	C3	1	1
6743951	C3	4	1
6743952	C2	1	0.05263157894736842
6743952	C3	6	0.3157894736842105
6743952	C5	12	0.631578947368421
6743953	C2	1	0.1111111111111111
6743953	C3	2	0.2222222222222222
6743953	C4	1	0.1111111111111111
6743953	C5	5	0.5555555555555556
6743954	C2	7	0.012544802867383513
6743954	C3	424	0.7598566308243727
6743954	C4	34	0.06093189964157706
6743954	C5	20	0.035842293906810034
6743954	C6	73	0.13082437275985664
6743955	C1	1	1
6743956	C5	4	1
6743957	C2	1	0.5
6743957	C4	1	0.5
6743958	C1	2	0.3333333333333333
6743958	C3	2	0.3333333333333333
6743958	C4	2	0.3333333333333333
6743962	C1	3	0.02142857142857143
6743962	C2	35	0.25
6743962	C3	1	0.007142857142857143
6743962	C4	101	0.7214285714285714
6743963	C1	2	0.06896551724137931
6743963	C2	6	0.20689655172413793
6743963	C3	1	0.034482758620689655
6743963	C4	20	0.6896551724137931
6743964	C3	80	0.8602150537634409
6743964	C5	4	0.043010752688172046
6743964	C6	9	0.0967741935483871
6743969	C1	1	0.02631578947368421
6743969	C2	1	0.02631578947368421
6743969	C4	36	0.9473684210526315
6743970	C2	2	0.125
6743970	C3	5	0.3125
6743970	C4	9	0.5625
6743972	C1	23	0.1393939393939394
6743972	C2	1	0.006060606060606061
6743972	C3	137	0.8303030303030303
6743972	C4	3	0.01818181818181818
6743972	C6	1	0.006060606060606061
6743973	C2	1	0.09090909090909091
6743973	C3	4	0.36363636363636365
6743973	C4	6	0.5454545454545454
6743976	C1	7	0.0472972972972973
6743976	C2	1	0.006756756756756757
6743976	C3	137	0.9256756756756757
6743976	C4	3	0.02027027027027027
6743980	C1	5	0.009900990099009901
6743980	C2	23	0.04554455445544554
6743980	C3	469	0.9287128712871288
6743980	C5	8	0.015841584158415842
6743982	C1	45	0.09
6743982	C2	4	0.008
6743982	C3	7	0.014
6743982	C4	429	0.858
6743982	C5	15	0.03
6743985	C1	1	1
6743988	C1	3	0.2727272727272727
6743988	C2	1	0.09090909090909091
6743988	C3	3	0.2727272727272727
6743988	C4	3	0.2727272727272727
6743988	C5	1	0.09090909090909091
6743989	C2	2	0.015384615384615385
6743989	C4	128	0.9846153846153847
6743997	C1	1	0.2
6743997	C3	3	0.6
6743997	C4	1	0.2
6743999	C3	4	1
6744000	C1	10	0.0970873786407767
6744000	C2	7	0.06796116504854369
6744000	C3	9	0.08737864077669903
6744000	C4	69	0.6699029126213593
6744000	C5	7	0.06796116504854369
6744000	C6	1	0.009708737864077669
6744001	C1	6	0.75
6744001	C3	2	0.25
6744002	C1	32	0.06708595387840671
6744002	C2	94	0.1970649895178197
6744002	C3	1	0.0020964360587002098
6744002	C4	349	0.7316561844863732
6744002	C6	1	0.0020964360587002098
6744005	C3	1	1
6744006	C1	10	0.3448275862068966
6744006	C3	5	0.1724137931034483
6744006	C4	14	0.4827586206896552
6744007	C4	7	1
6744009	C2	2	0.05128205128205128
6744009	C4	37	0.9487179487179487
6744010	C2	1	1
6744011	C2	1	0.125
6744011	C4	7	0.875
6744012	C1	2	0.4
6744012	C3	1	0.2
6744012	C5	2	0.4
6744014	C4	11	1
6744015	C1	7	0.30434782608695654
6744015	C2	1	0.043478260869565216
6744015	C3	1	0.043478260869565216
6744015	C4	10	0.43478260869565216
6744015	C6	4	0.17391304347826086
6744016	C1	1	0.25
6744016	C3	1	0.25
6744016	C4	2	0.5
6744017	C4	1	1
6744020	C1	248	0.6509186351706037
6744020	C2	30	0.07874015748031496
6744020	C3	1	0.0026246719160104987
6744020	C4	102	0.2677165354330709
6744022	C1	2	0.011428571428571429
6744022	C2	5	0.02857142857142857
6744022	C3	137	0.7828571428571428
6744022	C4	14	0.08
6744022	C5	14	0.08
6744022	C6	3	0.017142857142857144
6744023	C1	54	0.16615384615384615
6744023	C2	2	0.006153846153846154
6744023	C3	217	0.6676923076923077
6744023	C4	3	0.009230769230769232
6744023	C5	49	0.15076923076923077
6744028	C1	22	0.14864864864864866
6744028	C2	49	0.3310810810810811
6744028	C3	2	0.013513513513513514
6744028	C4	75	0.5067567567567568
6744031	C1	32	0.2962962962962963
6744031	C2	1	0.009259259259259259
6744031	C3	23	0.21296296296296297
6744031	C4	52	0.48148148148148145
6744034	C3	1	1
6744036	C1	4	0.04395604395604396
6744036	C2	1	0.01098901098901099
6744036	C3	77	0.8461538461538461
6744036	C4	6	0.06593406593406594
6744036	C5	3	0.03296703296703297
6744037	C1	1	0.01282051282051282
6744037	C2	2	0.02564102564102564
6744037	C3	16	0.20512820512820512
6744037	C4	7	0.08974358974358974
6744037	C5	52	0.6666666666666666
6744039	C4	1	0.5
6744039	C5	1	0.5
6744041	C1	3	0.058823529411764705
6744041	C2	1	0.0196078431372549
6744041	C3	22	0.43137254901960786
6744041	C4	2	0.0392156862745098
6744041	C5	5	0.09803921568627451
6744041	C6	18	0.35294117647058826
6744042	C4	2	1
6744043	C1	37	0.3333333333333333
6744043	C2	2	0.018018018018018018
6744043	C3	1	0.009009009009009009
6744043	C4	68	0.6126126126126126
6744043	C5	3	0.02702702702702703
6744044	C3	3	1
6744045	C4	2	1
6744046	C1	28	0.11965811965811966
6744046	C2	20	0.08547008547008547
6744046	C3	177	0.7564102564102564
6744046	C4	9	0.038461538461538464
6744049	C2	1	0.25
6744049	C3	1	0.25
6744049	C4	2	0.5
6744050	C4	115	1
6744051	C1	6	0.07228915662650602
6744051	C2	5	0.060240963855421686
6744051	C3	67	0.8072289156626506
6744051	C4	1	0.012048192771084338
6744051	C5	4	0.04819277108433735
6744052	C1	1	0.012658227848101266
6744052	C2	5	0.06329113924050633
6744052	C3	33	0.4177215189873418
6744052	C4	3	0.0379746835443038
6744052	C5	37	0.46835443037974683
6744053	C2	3	0.23076923076923078
6744053	C3	2	0.15384615384615385
6744053	C4	8	0.6153846153846154
6744054	C4	2	1
6744061	C4	1	1
6744062	C1	18	0.21176470588235294
6744062	C2	3	0.03529411764705882
6744062	C4	63	0.7411764705882353
6744062	C5	1	0.011764705882352941
6744063	C1	38	0.13380281690140844
6744063	C2	9	0.03169014084507042
6744063	C3	128	0.4507042253521127
6744063	C4	13	0.045774647887323945
6744063	C5	96	0.3380281690140845
6744064	C1	8	0.015238095238095238
6744064	C2	4	0.007619047619047619
6744064	C4	513	0.9771428571428571
6744065	C1	6	0.10526315789473684
6744065	C2	13	0.22807017543859648
6744065	C3	9	0.15789473684210525
6744065	C4	28	0.49122807017543857
6744065	C5	1	0.017543859649122806
6744066	C1	5	0.05
6744066	C2	12	0.12
6744066	C3	36	0.36
6744066	C4	6	0.06
6744066	C5	21	0.21
6744066	C6	20	0.2
6744067	C1	29	0.08950617283950617
6744067	C2	2	0.006172839506172839
6744067	C4	285	0.8796296296296297
6744067	C5	7	0.021604938271604937
6744067	C6	1	0.0030864197530864196
6744068	C1	197	0.3030769230769231
6744068	C3	228	0.3507692307692308
6744068	C4	225	0.34615384615384615
6744069	C1	6	0.5
6744069	C4	1	0.08333333333333333
6744069	C5	5	0.4166666666666667
6744071	C1	2	0.4
6744071	C4	1	0.2
6744071	C5	1	0.2
6744071	C6	1	0.2
6744072	C1	164	0.37104072398190047
6744072	C2	1	0.0022624434389140274
6744072	C3	1	0.0022624434389140274
6744072	C4	275	0.6221719457013575
6744072	C6	1	0.0022624434389140274
6744073	C1	2	0.18181818181818182
6744073	C2	2	0.18181818181818182
6744073	C3	2	0.18181818181818182
6744073	C5	4	0.36363636363636365
6744073	C6	1	0.09090909090909091
6744076	C1	44	0.18487394957983194
6744076	C2	12	0.05042016806722689
6744076	C3	2	0.008403361344537815
6744076	C4	171	0.7184873949579832
6744076	C5	9	0.037815126050420166
6744077	C3	2	1
6744078	C1	2	0.004576659038901602
6744078	C2	1	0.002288329519450801
6744078	C3	50	0.11441647597254005
6744078	C5	384	0.8787185354691075
6744079	C1	128	0.5898617511520737
6744079	C2	10	0.04608294930875576
6744079	C3	1	0.004608294930875576
6744079	C4	78	0.35944700460829493
6744081	C4	4	1
6744082	C4	2	1
6744083	C1	46	0.22660098522167488
6744083	C2	7	0.034482758620689655
6744083	C3	147	0.7241379310344828
6744083	C5	1	0.0049261083743842365
6744083	C6	2	0.009852216748768473
6744084	C1	1	0.021739130434782608
6744084	C3	20	0.43478260869565216
6744084	C4	21	0.45652173913043476
6744084	C5	3	0.06521739130434782
6744084	C6	1	0.021739130434782608
6744085	C1	11	0.6111111111111112
6744085	C2	4	0.2222222222222222
6744085	C4	3	0.16666666666666666
6744089	C1	2	0.1
6744089	C3	3	0.15
6744089	C4	15	0.75
6744090	C1	2	0.015748031496062992
6744090	C2	7	0.05511811023622047
6744090	C3	113	0.889763779527559
6744090	C5	5	0.03937007874015748
6744091	C3	1	0.5
6744091	C4	1	0.5
6744093	C1	1	0.004761904761904762
6744093	C2	1	0.004761904761904762
6744093	C3	1	0.004761904761904762
6744093	C4	207	0.9857142857142858
6744096	C4	4	1
6744100	C1	21	0.31343283582089554
6744100	C2	8	0.11940298507462686
6744100	C3	20	0.29850746268656714
6744100	C4	4	0.05970149253731343
6744100	C5	14	0.208955223880597
6744103	C1	163	0.5582191780821918
6744103	C2	16	0.0547945205479452
6744103	C3	110	0.3767123287671233
6744103	C4	1	0.003424657534246575
6744103	C6	2	0.00684931506849315
6744104	C1	2	0.18181818181818182
6744104	C2	3	0.2727272727272727
6744104	C3	1	0.09090909090909091
6744104	C4	5	0.45454545454545453
6744106	C1	29	0.08761329305135952
6744106	C2	138	0.4169184290030212
6744106	C4	163	0.49244712990936557
6744106	C6	1	0.0030211480362537764
6744110	C1	3	0.17647058823529413
6744110	C2	2	0.11764705882352941
6744110	C4	12	0.7058823529411765
6744112	C4	7	1
6744113	C1	1	0.02857142857142857
6744113	C2	2	0.05714285714285714
6744113	C3	21	0.6
6744113	C4	8	0.22857142857142856
6744113	C5	3	0.08571428571428572
6744115	C1	13	0.1092436974789916
6744115	C3	49	0.4117647058823529
6744115	C4	30	0.25210084033613445
6744115	C5	8	0.06722689075630252
6744115	C6	19	0.15966386554621848
6744118	C1	4	0.03571428571428571
6744118	C5	108	0.9642857142857143
6744119	C2	1	0.06666666666666667
6744119	C3	11	0.7333333333333333
6744119	C5	3	0.2
6744120	C3	24	1
6744123	C1	65	0.7386363636363636
6744123	C2	22	0.25
6744123	C3	1	0.011363636363636364
6744124	C1	5	0.1282051282051282
6744124	C2	11	0.28205128205128205
6744124	C3	1	0.02564102564102564
6744124	C4	20	0.5128205128205128
6744124	C5	2	0.05128205128205128
6744127	C1	1	0.1111111111111111
6744127	C2	1	0.1111111111111111
6744127	C4	3	0.3333333333333333
6744127	C5	4	0.4444444444444444
6744129	C3	1	0.5
6744129	C4	1	0.5
6744130	C3	1	0.3333333333333333
6744130	C4	2	0.6666666666666666
6744132	C2	2	0.2222222222222222
6744132	C3	7	0.7777777777777778
6744135	C1	4	0.12121212121212122
6744135	C2	5	0.15151515151515152
6744135	C3	1	0.030303030303030304
6744135	C4	4	0.12121212121212122
6744135	C5	19	0.5757575757575758
6744136	C1	143	0.4482758620689655
6744136	C2	17	0.05329153605015674
6744136	C3	2	0.006269592476489028
6744136	C4	157	0.49216300940438873
6744137	C4	20	0.7692307692307693
6744137	C6	6	0.23076923076923078
6744138	C1	2	0.25
6744138	C2	1	0.125
6744138	C4	5	0.625
6744143	C3	1	1
6744147	C1	1	0.004830917874396135
6744147	C2	35	0.16908212560386474
6744147	C3	98	0.47342995169082125
6744147	C4	32	0.15458937198067632
6744147	C5	14	0.06763285024154589
6744147	C6	27	0.13043478260869565
6744149	C1	2	0.3333333333333333
6744149	C4	4	0.6666666666666666
6744150	C3	5	0.35714285714285715
