SampleID	Genomospecies	n	propGenomospecies
6743962	GS1	3	0.03225806451612903
6743962	GS3	19	0.20430107526881722
6743962	GS4	9	0.0967741935483871
6743962	GS5	61	0.6559139784946236
6743962	GS9	1	0.010752688172043012
6743963	GS1	2	0.09090909090909091
6743963	GS3	4	0.18181818181818182
6743963	GS6	16	0.7272727272727273
6743964	GS10	1	0.014492753623188406
6743964	GS12	3	0.043478260869565216
6743964	GS13	7	0.10144927536231885
6743964	GS14	8	0.11594202898550725
6743964	GS7	49	0.7101449275362319
6743964	GS9	1	0.014492753623188406
6743969	GS1	1	0.030303030303030304
6743969	GS5	1	0.030303030303030304
6743969	GS6	31	0.9393939393939394
6743970	GS14	3	0.25
6743970	GS3	1	0.08333333333333333
6743970	GS6	8	0.6666666666666666
6743972	GS1	15	0.12605042016806722
6743972	GS13	1	0.008403361344537815
6743972	GS2	3	0.025210084033613446
6743972	GS5	1	0.008403361344537815
6743972	GS7	99	0.8319327731092437
6743973	GS10	1	0.14285714285714285
6743973	GS14	1	0.14285714285714285
6743973	GS5	1	0.14285714285714285
6743973	GS6	2	0.2857142857142857
6743973	GS7	1	0.14285714285714285
6743973	GS8	1	0.14285714285714285
6743976	GS1	6	0.05504587155963303
6743976	GS10	28	0.25688073394495414
6743976	GS4	1	0.009174311926605505
6743976	GS5	3	0.027522935779816515
6743976	GS8	2	0.01834862385321101
6743976	GS9	69	0.6330275229357798
6743980	GS12	8	0.022792022792022793
6743980	GS14	264	0.7521367521367521
6743980	GS2	4	0.011396011396011397
6743980	GS3	10	0.02849002849002849
6743980	GS4	8	0.022792022792022793
6743980	GS7	48	0.13675213675213677
6743980	GS8	6	0.017094017094017096
6743980	GS9	3	0.008547008547008548
6743982	GS1	35	0.09210526315789473
6743982	GS12	12	0.031578947368421054
6743982	GS2	2	0.005263157894736842
6743982	GS5	7	0.018421052631578946
6743982	GS6	324	0.8526315789473684
6743988	GS1	2	0.25
6743988	GS12	1	0.125
6743988	GS14	2	0.25
6743988	GS4	1	0.125
6743988	GS6	1	0.125
6743988	GS8	1	0.125
6743989	GS3	1	0.01020408163265306
6743989	GS5	4	0.04081632653061224
6743989	GS6	93	0.9489795918367347
6743997	GS14	1	0.25
6743997	GS6	1	0.25
6743997	GS7	2	0.5
6743999	GS14	2	0.6666666666666666
6743999	GS7	1	0.3333333333333333
6744000	GS1	3	0.038461538461538464
6744000	GS11	5	0.0641025641025641
6744000	GS12	4	0.05128205128205128
6744000	GS13	1	0.01282051282051282
6744000	GS14	2	0.02564102564102564
6744000	GS2	6	0.07692307692307693
6744000	GS4	1	0.01282051282051282
6744000	GS5	50	0.6410256410256411
6744000	GS7	1	0.01282051282051282
6744000	GS8	4	0.05128205128205128
6744000	GS9	1	0.01282051282051282
6744001	GS1	4	0.6666666666666666
6744001	GS14	1	0.16666666666666666
6744001	GS7	1	0.16666666666666666
6744002	GS1	21	0.05898876404494382
6744002	GS11	1	0.0028089887640449437
6744002	GS13	1	0.0028089887640449437
6744002	GS2	1	0.0028089887640449437
6744002	GS3	58	0.16292134831460675
6744002	GS4	8	0.02247191011235955
6744002	GS5	3	0.008426966292134831
6744002	GS6	263	0.7387640449438202
6744006	GS1	5	0.3125
6744006	GS14	1	0.0625
6744006	GS5	7	0.4375
6744006	GS7	3	0.1875
6744007	GS6	2	1
6744009	GS5	23	1
6744010	GS4	1	1
6744011	GS5	6	0.8571428571428571
6744011	GS6	1	0.14285714285714285
6744012	GS12	2	0.5
6744012	GS14	1	0.25
6744012	GS2	1	0.25
6744014	GS6	7	1
6744015	GS13	4	0.23529411764705882
6744015	GS2	4	0.23529411764705882
6744015	GS3	1	0.058823529411764705
6744015	GS5	8	0.47058823529411764
6744016	GS2	1	0.3333333333333333
6744016	GS6	2	0.6666666666666666
6744020	GS1	185	0.6045751633986928
6744020	GS11	3	0.00980392156862745
6744020	GS2	19	0.06209150326797386
6744020	GS3	17	0.05555555555555555
6744020	GS4	6	0.0196078431372549
6744020	GS5	6	0.0196078431372549
6744020	GS6	69	0.22549019607843138
6744020	GS9	1	0.0032679738562091504
6744022	GS1	1	0.007142857142857143
6744022	GS10	1	0.007142857142857143
6744022	GS12	7	0.05
6744022	GS13	2	0.014285714285714285
6744022	GS14	11	0.07857142857142857
6744022	GS2	1	0.007142857142857143
6744022	GS3	2	0.014285714285714285
6744022	GS4	2	0.014285714285714285
6744022	GS5	9	0.06428571428571428
6744022	GS7	101	0.7214285714285714
6744022	GS8	3	0.02142857142857143
6744023	GS1	20	0.08438818565400844
6744023	GS10	1	0.004219409282700422
6744023	GS12	31	0.1308016877637131
6744023	GS2	20	0.08438818565400844
6744023	GS4	1	0.004219409282700422
6744023	GS5	1	0.004219409282700422
6744023	GS7	107	0.45147679324894513
6744023	GS8	40	0.16877637130801687
6744023	GS9	16	0.06751054852320675
6744028	GS1	15	0.12931034482758622
6744028	GS2	2	0.017241379310344827
6744028	GS3	37	0.31896551724137934
6744028	GS4	5	0.04310344827586207
6744028	GS5	1	0.008620689655172414
6744028	GS6	54	0.46551724137931033
6744028	GS9	2	0.017241379310344827
6744031	GS1	27	0.34615384615384615
6744031	GS14	2	0.02564102564102564
6744031	GS5	7	0.08974358974358974
6744031	GS6	33	0.4230769230769231
6744031	GS8	8	0.10256410256410256
6744031	GS9	1	0.01282051282051282
6744034	GS14	1	1
6744036	GS1	3	0.046875
6744036	GS12	2	0.03125
6744036	GS2	1	0.015625
6744036	GS3	1	0.015625
6744036	GS5	1	0.015625
6744036	GS6	5	0.078125
6744036	GS7	46	0.71875
6744036	GS8	2	0.03125
6744036	GS9	3	0.046875
6744037	GS1	1	0.018867924528301886
6744037	GS12	32	0.6037735849056604
6744037	GS14	2	0.03773584905660377
6744037	GS4	2	0.03773584905660377
6744037	GS5	2	0.03773584905660377
6744037	GS6	4	0.07547169811320754
6744037	GS7	2	0.03773584905660377
6744037	GS8	1	0.018867924528301886
6744037	GS9	7	0.1320754716981132
6744039	GS12	1	0.5
6744039	GS6	1	0.5
6744041	GS1	2	0.06896551724137931
6744041	GS12	2	0.06896551724137931
6744041	GS13	6	0.20689655172413793
6744041	GS14	1	0.034482758620689655
6744041	GS2	1	0.034482758620689655
6744041	GS7	10	0.3448275862068966
6744041	GS8	5	0.1724137931034483
6744041	GS9	2	0.06896551724137931
6744042	GS6	2	1
6744043	GS1	25	0.31645569620253167
6744043	GS12	1	0.012658227848101266
6744043	GS14	1	0.012658227848101266
6744043	GS2	6	0.0759493670886076
6744043	GS3	1	0.012658227848101266
6744043	GS5	2	0.02531645569620253
6744043	GS6	43	0.5443037974683544
6744044	GS14	1	0.5
6744044	GS8	1	0.5
6744045	GS6	1	1
6744046	GS1	14	0.08284023668639054
6744046	GS10	38	0.22485207100591717
6744046	GS2	6	0.03550295857988166
6744046	GS3	7	0.04142011834319527
6744046	GS4	2	0.011834319526627219
6744046	GS5	7	0.04142011834319527
6744046	GS6	2	0.011834319526627219
6744046	GS8	35	0.20710059171597633
6744046	GS9	58	0.3431952662721893
6744049	GS11	1	0.3333333333333333
6744049	GS14	1	0.3333333333333333
6744049	GS6	1	0.3333333333333333
6744050	GS5	74	0.9367088607594937
6744050	GS6	5	0.06329113924050633
6744051	GS1	1	0.017543859649122806
6744051	GS11	1	0.017543859649122806
6744051	GS12	4	0.07017543859649122
6744051	GS2	3	0.05263157894736842
6744051	GS4	4	0.07017543859649122
6744051	GS5	1	0.017543859649122806
6744051	GS7	43	0.7543859649122807
6744052	GS1	1	0.01639344262295082
6744052	GS10	2	0.03278688524590164
6744052	GS12	27	0.4426229508196721
6744052	GS14	1	0.01639344262295082
6744052	GS3	3	0.04918032786885246
6744052	GS4	1	0.01639344262295082
6744052	GS5	2	0.03278688524590164
6744052	GS6	1	0.01639344262295082
6744052	GS8	18	0.29508196721311475
6744052	GS9	5	0.08196721311475409
6744053	GS3	2	0.18181818181818182
6744053	GS6	7	0.6363636363636364
6744053	GS7	1	0.09090909090909091
6744053	GS8	1	0.09090909090909091
6744054	GS5	2	1
6744061	GS6	1	1
6744062	GS1	10	0.1724137931034483
6744062	GS12	1	0.017241379310344827
6744062	GS2	1	0.017241379310344827
6744062	GS3	1	0.017241379310344827
6744062	GS4	1	0.017241379310344827
6744062	GS6	44	0.7586206896551724
6744063	GS1	13	0.06280193236714976
6744063	GS12	70	0.33816425120772947
6744063	GS14	88	0.4251207729468599
6744063	GS2	15	0.07246376811594203
6744063	GS3	1	0.004830917874396135
6744063	GS4	3	0.014492753623188406
6744063	GS5	3	0.014492753623188406
6744063	GS6	1	0.004830917874396135
6744063	GS8	8	0.03864734299516908
6744063	GS9	5	0.024154589371980676
6744064	GS1	4	0.011142061281337047
6744064	GS4	3	0.008356545961002786
6744064	GS5	20	0.055710306406685235
6744064	GS6	332	0.924791086350975
6744065	GS1	2	0.044444444444444446
6744065	GS12	1	0.022222222222222223
6744065	GS2	2	0.044444444444444446
6744065	GS3	9	0.2
6744065	GS4	2	0.044444444444444446
6744065	GS6	25	0.5555555555555556
6744065	GS7	4	0.08888888888888889
6744066	GS1	3	0.04285714285714286
6744066	GS11	7	0.1
6744066	GS12	16	0.22857142857142856
6744066	GS13	15	0.21428571428571427
6744066	GS14	15	0.21428571428571427
6744066	GS4	1	0.014285714285714285
6744066	GS5	1	0.014285714285714285
6744066	GS6	2	0.02857142857142857
6744066	GS7	1	0.014285714285714285
6744066	GS8	7	0.1
6744066	GS9	2	0.02857142857142857
6744067	GS1	19	0.07883817427385892
6744067	GS12	7	0.029045643153526972
6744067	GS13	1	0.004149377593360996
6744067	GS2	3	0.012448132780082987
6744067	GS3	1	0.004149377593360996
6744067	GS4	1	0.004149377593360996
6744067	GS5	17	0.07053941908713693
6744067	GS6	192	0.7966804979253111
6744068	GS1	145	0.31049250535331907
6744068	GS2	3	0.006423982869379015
6744068	GS5	170	0.3640256959314775
6744068	GS7	149	0.31905781584582443
6744069	GS1	3	0.375
6744069	GS12	3	0.375
6744069	GS2	1	0.125
6744069	GS5	1	0.125
6744071	GS12	1	0.25
6744071	GS2	2	0.5
6744071	GS5	1	0.25
6744072	GS1	121	0.3611940298507463
6744072	GS11	1	0.0029850746268656717
6744072	GS2	12	0.03582089552238806
6744072	GS5	200	0.5970149253731343
6744072	GS7	1	0.0029850746268656717
6744073	GS12	3	0.375
6744073	GS2	2	0.25
6744073	GS4	2	0.25
6744073	GS7	1	0.125
6744076	GS1	28	0.16
6744076	GS12	7	0.04
6744076	GS14	1	0.005714285714285714
6744076	GS3	9	0.05142857142857143
6744076	GS4	1	0.005714285714285714
6744076	GS5	7	0.04
6744076	GS6	121	0.6914285714285714
6744076	GS9	1	0.005714285714285714
6744077	GS14	1	1
6744078	GS1	1	0.0030581039755351682
6744078	GS10	2	0.0061162079510703364
6744078	GS12	290	0.8868501529051988
6744078	GS14	7	0.021406727828746176
6744078	GS3	1	0.0030581039755351682
6744078	GS8	22	0.0672782874617737
6744078	GS9	4	0.012232415902140673
6744079	GS1	87	0.58
6744079	GS2	6	0.04
6744079	GS3	5	0.03333333333333333
6744079	GS5	52	0.3466666666666667
6744081	GS6	2	1
6744083	GS1	5	0.03816793893129771
6744083	GS12	1	0.007633587786259542
6744083	GS13	1	0.007633587786259542
6744083	GS14	7	0.05343511450381679
6744083	GS2	16	0.12213740458015267
6744083	GS3	4	0.030534351145038167
6744083	GS4	2	0.015267175572519083
6744083	GS7	95	0.7251908396946565
6744084	GS12	3	0.06976744186046512
6744084	GS13	1	0.023255813953488372
6744084	GS2	1	0.023255813953488372
6744084	GS5	1	0.023255813953488372
6744084	GS6	18	0.4186046511627907
6744084	GS7	19	0.4418604651162791
6744085	GS1	1	0.08333333333333333
6744085	GS2	5	0.4166666666666667
6744085	GS4	4	0.3333333333333333
6744085	GS5	2	0.16666666666666666
6744089	GS1	1	0.06666666666666667
6744089	GS5	10	0.6666666666666666
6744089	GS6	2	0.13333333333333333
6744089	GS7	2	0.13333333333333333
6744090	GS1	2	0.02247191011235955
6744090	GS12	3	0.033707865168539325
6744090	GS14	31	0.34831460674157305
6744090	GS3	2	0.02247191011235955
6744090	GS4	4	0.0449438202247191
6744090	GS7	46	0.5168539325842697
6744090	GS9	1	0.011235955056179775
6744091	GS6	1	0.5
6744091	GS7	1	0.5
6744093	GS1	1	0.006172839506172839
6744093	GS4	1	0.006172839506172839
6744093	GS5	159	0.9814814814814815
6744093	GS7	1	0.006172839506172839
6744096	GS6	4	1
6744100	GS1	1	0.02
6744100	GS11	3	0.06
6744100	GS12	10	0.2
6744100	GS14	3	0.06
6744100	GS2	15	0.3
6744100	GS3	4	0.08
6744100	GS4	1	0.02
6744100	GS5	2	0.04
6744100	GS7	9	0.18
6744100	GS8	2	0.04
6744103	GS1	42	0.20689655172413793
6744103	GS10	2	0.009852216748768473
6744103	GS11	6	0.029556650246305417
6744103	GS2	79	0.3891625615763547
6744103	GS3	1	0.0049261083743842365
6744103	GS4	5	0.024630541871921183
6744103	GS5	1	0.0049261083743842365
6744103	GS7	32	0.15763546798029557
6744103	GS8	33	0.1625615763546798
6744103	GS9	2	0.009852216748768473
6744104	GS1	1	0.1111111111111111
6744104	GS3	3	0.3333333333333333
6744104	GS5	3	0.3333333333333333
6744104	GS6	1	0.1111111111111111
6744104	GS7	1	0.1111111111111111
6744106	GS1	20	0.08130081300813008
6744106	GS13	1	0.0040650406504065045
6744106	GS2	2	0.008130081300813009
6744106	GS3	87	0.35365853658536583
6744106	GS4	13	0.052845528455284556
6744106	GS5	5	0.02032520325203252
6744106	GS6	118	0.4796747967479675
6744110	GS1	2	0.14285714285714285
6744110	GS2	1	0.07142857142857142
6744110	GS5	3	0.21428571428571427
6744110	GS6	8	0.5714285714285714
6744112	GS6	5	1
6744113	GS12	2	0.08333333333333333
6744113	GS14	14	0.5833333333333334
6744113	GS3	1	0.041666666666666664
6744113	GS4	1	0.041666666666666664
6744113	GS5	6	0.25
6744115	GS1	2	0.0273972602739726
6744115	GS10	5	0.0684931506849315
6744115	GS12	6	0.0821917808219178
6744115	GS13	8	0.1095890410958904
6744115	GS14	5	0.0684931506849315
6744115	GS2	4	0.0547945205479452
6744115	GS5	18	0.2465753424657534
6744115	GS6	3	0.0410958904109589
6744115	GS8	9	0.1232876712328767
6744115	GS9	13	0.1780821917808219
6744118	GS1	4	0.05333333333333334
6744118	GS12	71	0.9466666666666667
6744119	GS12	3	0.21428571428571427
6744119	GS14	11	0.7857142857142857
6744120	GS7	15	1
6744123	GS1	49	0.8596491228070176
6744123	GS2	2	0.03508771929824561
6744123	GS3	3	0.05263157894736842
6744123	GS4	3	0.05263157894736842
6744124	GS1	3	0.0967741935483871
6744124	GS12	2	0.06451612903225806
6744124	GS3	3	0.0967741935483871
6744124	GS4	8	0.25806451612903225
6744124	GS5	14	0.45161290322580644
6744124	GS7	1	0.03225806451612903
6744127	GS12	3	0.42857142857142855
6744127	GS3	1	0.14285714285714285
6744127	GS5	3	0.42857142857142855
6744129	GS14	1	0.5
6744129	GS5	1	0.5
6744130	GS6	2	1
6744132	GS3	2	0.3333333333333333
6744132	GS7	4	0.6666666666666666
6744135	GS1	3	0.11538461538461539
6744135	GS12	14	0.5384615384615384
6744135	GS3	4	0.15384615384615385
6744135	GS6	4	0.15384615384615385
6744135	GS8	1	0.038461538461538464
6744136	GS1	91	0.4117647058823529
6744136	GS10	1	0.004524886877828055
6744136	GS2	11	0.049773755656108594
6744136	GS3	5	0.02262443438914027
6744136	GS5	14	0.06334841628959276
6744136	GS6	98	0.4434389140271493
6744136	GS7	1	0.004524886877828055
6744137	GS13	5	0.22727272727272727
6744137	GS5	1	0.045454545454545456
6744137	GS6	16	0.7272727272727273
6744138	GS1	1	0.16666666666666666
6744138	GS6	5	0.8333333333333334
6744143	GS14	1	1
6744147	GS1	1	0.0070921985815602835
6744147	GS10	2	0.014184397163120567
6744147	GS11	25	0.1773049645390071
6744147	GS12	8	0.05673758865248227
6744147	GS13	16	0.11347517730496454
6744147	GS14	4	0.028368794326241134
6744147	GS5	23	0.16312056737588654
6744147	GS6	1	0.0070921985815602835
6744147	GS7	52	0.36879432624113473
6744147	GS8	9	0.06382978723404255
6744149	GS1	1	0.25
6744149	GS5	2	0.5
6744149	GS6	1	0.25
6744150	GS10	1	0.1
6744150	GS5	5	0.5
6744150	GS7	4	0.4
6744155	GS1	67	0.8481012658227848
6744155	GS2	8	0.10126582278481013
6744155	GS5	2	0.02531645569620253
6744155	GS6	2	0.02531645569620253
6744158	GS12	2	0.09090909090909091
6744158	GS5	1	0.045454545454545456
6744158	GS6	18	0.8181818181818182
6744158	GS7	1	0.045454545454545456
6744159	GS1	1	0.14285714285714285
6744159	GS5	6	0.8571428571428571
6744160	GS1	104	0.30952380952380953
6744160	GS2	4	0.011904761904761904
6744160	GS5	225	0.6696428571428571
6744160	GS6	2	0.005952380952380952
6744160	GS9	1	0.002976190476190476
6744161	GS1	7	0.03664921465968586
6744161	GS2	2	0.010471204188481676
6744161	GS3	3	0.015706806282722512
6744161	GS4	2	0.010471204188481676
6744161	GS5	3	0.015706806282722512
6744161	GS6	171	0.8952879581151832
6744161	GS9	3	0.015706806282722512
6744162	GS10	1	0.01020408163265306
6744162	GS12	27	0.2755102040816326
6744162	GS14	3	0.030612244897959183
6744162	GS7	17	0.17346938775510204
6744162	GS8	43	0.4387755102040816
6744162	GS9	7	0.07142857142857142
6744163	GS14	1	0.25
6744163	GS5	1	0.25
6744163	GS6	2	0.5
6744165	GS1	1	0.0625
6744165	GS2	3	0.1875
6744165	GS6	1	0.0625
6744165	GS7	11	0.6875
6744167	GS12	1	0.5
6744167	GS6	1	0.5
6744168	GS1	1	0.1
6744168	GS2	1	0.1
6744168	GS3	4	0.4
6744168	GS4	1	0.1
6744168	GS6	3	0.3
6744171	GS1	2	0.01904761904761905
6744171	GS12	2	0.01904761904761905
6744171	GS13	38	0.3619047619047619
6744171	GS14	19	0.18095238095238095
6744171	GS2	1	0.009523809523809525
6744171	GS3	2	0.01904761904761905
6744171	GS5	4	0.0380952380952381
6744171	GS6	1	0.009523809523809525
6744171	GS7	36	0.34285714285714286
6744174	GS13	1	0.09090909090909091
6744174	GS6	10	0.9090909090909091
6744175	GS1	2	0.6666666666666666
6744175	GS6	1	0.3333333333333333
6744177	GS2	1	0.5
6744177	GS4	1	0.5
6744178	GS5	92	0.9583333333333334
6744178	GS6	1	0.010416666666666666
6744178	GS7	3	0.03125
6744180	GS12	1	0.5
6744180	GS7	1	0.5
6744182	GS12	2	0.6666666666666666
6744182	GS5	1	0.3333333333333333
6744184	GS3	1	0.25
6744184	GS5	3	0.75
6744186	GS1	4	0.018518518518518517
6744186	GS10	1	0.004629629629629629
6744186	GS11	15	0.06944444444444445
6744186	GS12	3	0.013888888888888888
6744186	GS13	104	0.48148148148148145
6744186	GS14	11	0.05092592592592592
6744186	GS2	4	0.018518518518518517
6744186	GS3	1	0.004629629629629629
6744186	GS4	1	0.004629629629629629
6744186	GS5	2	0.009259259259259259
6744186	GS6	2	0.009259259259259259
6744186	GS7	66	0.3055555555555556
6744186	GS8	2	0.009259259259259259
6744189	GS1	4	0.14285714285714285
6744189	GS12	8	0.2857142857142857
6744189	GS13	1	0.03571428571428571
6744189	GS5	6	0.21428571428571427
6744189	GS6	9	0.32142857142857145
6744190	GS1	12	0.1111111111111111
6744190	GS12	1	0.009259259259259259
6744190	GS2	1	0.009259259259259259
6744190	GS3	11	0.10185185185185185
6744190	GS5	7	0.06481481481481481
6744190	GS6	76	0.7037037037037037
6744191	GS1	4	0.06779661016949153
6744191	GS10	1	0.01694915254237288
6744191	GS13	22	0.3728813559322034
6744191	GS14	22	0.3728813559322034
6744191	GS2	3	0.05084745762711865
6744191	GS5	4	0.06779661016949153
6744191	GS8	3	0.05084745762711865
6744193	GS1	1	0.08333333333333333
6744193	GS3	2	0.16666666666666666
6744193	GS5	1	0.08333333333333333
6744193	GS6	8	0.6666666666666666
6744194	GS1	10	0.23809523809523808
6744194	GS13	2	0.047619047619047616
6744194	GS14	2	0.047619047619047616
6744194	GS3	5	0.11904761904761904
6744194	GS6	23	0.5476190476190477
6744195	GS1	2	0.006622516556291391
6744195	GS12	4	0.013245033112582781
6744195	GS13	26	0.08609271523178808
6744195	GS14	1	0.0033112582781456954
6744195	GS2	3	0.009933774834437087
6744195	GS3	1	0.0033112582781456954
6744195	GS5	30	0.09933774834437085
6744195	GS6	3	0.009933774834437087
6744195	GS7	231	0.7649006622516556
6744195	GS8	1	0.0033112582781456954
6744198	GS1	18	0.046511627906976744
6744198	GS13	1	0.002583979328165375
6744198	GS2	5	0.012919896640826873
6744198	GS3	3	0.007751937984496124
6744198	GS5	2	0.00516795865633075
6744198	GS6	358	0.9250645994832042
6744199	GS12	4	0.16666666666666666
6744199	GS14	1	0.041666666666666664
6744199	GS3	11	0.4583333333333333
6744199	GS4	6	0.25
6744199	GS8	1	0.041666666666666664
6744199	GS9	1	0.041666666666666664
6744201	GS5	73	0.9358974358974359
6744201	GS6	1	0.01282051282051282
6744201	GS7	4	0.05128205128205128
6744203	GS1	1	0.06666666666666667
6744203	GS6	13	0.8666666666666667
6744203	GS7	1	0.06666666666666667
6744205	GS12	5	0.10416666666666667
6744205	GS13	13	0.2708333333333333
6744205	GS14	15	0.3125
6744205	GS5	2	0.041666666666666664
6744205	GS7	13	0.2708333333333333
6744210	GS10	1	0.02857142857142857
6744210	GS12	11	0.3142857142857143
6744210	GS13	1	0.02857142857142857
6744210	GS2	1	0.02857142857142857
6744210	GS5	16	0.45714285714285713
6744210	GS7	4	0.11428571428571428
6744210	GS8	1	0.02857142857142857
6744211	GS1	22	0.3188405797101449
6744211	GS10	3	0.043478260869565216
6744211	GS12	1	0.014492753623188406
6744211	GS3	1	0.014492753623188406
6744211	GS5	2	0.028985507246376812
6744211	GS6	25	0.36231884057971014
6744211	GS8	11	0.15942028985507245
6744211	GS9	4	0.057971014492753624
6744212	GS1	9	0.16071428571428573
6744212	GS2	2	0.03571428571428571
6744212	GS3	1	0.017857142857142856
6744212	GS6	44	0.7857142857142857
6744213	GS6	1	1
6744214	GS1	155	0.7828282828282829
6744214	GS11	1	0.005050505050505051
6744214	GS2	23	0.11616161616161616
6744214	GS3	13	0.06565656565656566
6744214	GS4	4	0.020202020202020204
6744214	GS6	2	0.010101010101010102
6744215	GS7	2	1
6744216	GS1	3	1
6744220	GS1	1	0.037037037037037035
6744220	GS13	1	0.037037037037037035
6744220	GS4	1	0.037037037037037035
6744220	GS5	2	0.07407407407407407
6744220	GS6	17	0.6296296296296297
6744220	GS7	5	0.18518518518518517
6744221	GS2	3	0.14285714285714285
6744221	GS5	2	0.09523809523809523
6744221	GS6	1	0.047619047619047616
6744221	GS7	15	0.7142857142857143
6744222	GS7	1	1
6744223	GS13	3	0.6
6744223	GS3	1	0.2
6744223	GS6	1	0.2
6744224	GS1	14	0.2
6744224	GS12	1	0.014285714285714285
6744224	GS13	1	0.014285714285714285
6744224	GS3	6	0.08571428571428572
6744224	GS4	1	0.014285714285714285
6744224	GS5	44	0.6285714285714286
6744224	GS6	3	0.04285714285714286
6744225	GS1	1	1
6744227	GS14	3	1
6744228	GS10	3	0.008670520231213872
6744228	GS11	1	0.002890173410404624
6744228	GS12	5	0.014450867052023121
6744228	GS13	1	0.002890173410404624
6744228	GS14	3	0.008670520231213872
6744228	GS3	3	0.008670520231213872
6744228	GS4	2	0.005780346820809248
6744228	GS5	2	0.005780346820809248
6744228	GS6	3	0.008670520231213872
6744228	GS7	248	0.7167630057803468
6744228	GS8	53	0.1531791907514451
6744228	GS9	22	0.06358381502890173
6744230	GS1	1	0.16666666666666666
6744230	GS6	5	0.8333333333333334
6744233	GS1	1	0.1
6744233	GS14	3	0.3
6744233	GS5	2	0.2
6744233	GS6	1	0.1
6744233	GS7	2	0.2
6744233	GS8	1	0.1
6744236	GS2	1	1
6744237	GS1	1	0.00909090909090909
6744237	GS10	1	0.00909090909090909
6744237	GS11	1	0.00909090909090909
6744237	GS12	76	0.6909090909090909
6744237	GS13	3	0.02727272727272727
6744237	GS14	1	0.00909090909090909
6744237	GS2	4	0.03636363636363636
6744237	GS4	1	0.00909090909090909
6744237	GS8	14	0.12727272727272726
6744237	GS9	8	0.07272727272727272
6744239	GS6	2	1
6744241	GS3	1	0.25
6744241	GS6	1	0.25
6744241	GS7	1	0.25
6744241	GS8	1	0.25
6744245	GS14	1	0.5
6744245	GS3	1	0.5
6744247	GS6	9	1
6744249	GS1	7	0.04046242774566474
6744249	GS10	1	0.005780346820809248
6744249	GS12	4	0.023121387283236993
6744249	GS13	51	0.2947976878612717
6744249	GS14	62	0.3583815028901734
6744249	GS2	1	0.005780346820809248
6744249	GS3	4	0.023121387283236993
6744249	GS4	1	0.005780346820809248
6744249	GS5	1	0.005780346820809248
6744249	GS6	4	0.023121387283236993
6744249	GS7	35	0.2023121387283237
6744249	GS8	1	0.005780346820809248
6744249	GS9	1	0.005780346820809248
6744251	GS13	3	0.5
6744251	GS5	1	0.16666666666666666
6744251	GS6	2	0.3333333333333333
6744252	GS1	2	0.011834319526627219
6744252	GS10	1	0.005917159763313609
6744252	GS11	3	0.01775147928994083
6744252	GS12	6	0.03550295857988166
6744252	GS13	23	0.13609467455621302
6744252	GS14	12	0.07100591715976332
6744252	GS2	6	0.03550295857988166
6744252	GS3	3	0.01775147928994083
6744252	GS5	3	0.01775147928994083
6744252	GS6	2	0.011834319526627219
6744252	GS7	108	0.6390532544378699
6744255	GS4	1	0.5
6744255	GS7	1	0.5
6744256	GS12	1	0.5
6744256	GS2	1	0.5
6744259	GS13	1	0.038461538461538464
6744259	GS3	1	0.038461538461538464
6744259	GS4	1	0.038461538461538464
6744259	GS5	20	0.7692307692307693
6744259	GS6	3	0.11538461538461539
6744263	GS1	1	0.16666666666666666
6744263	GS2	5	0.8333333333333334
6744266	GS1	3	0.02459016393442623
6744266	GS10	11	0.09016393442622951
6744266	GS11	2	0.01639344262295082
6744266	GS12	18	0.14754098360655737
6744266	GS13	2	0.01639344262295082
6744266	GS2	4	0.03278688524590164
6744266	GS5	10	0.08196721311475409
6744266	GS6	7	0.05737704918032787
6744266	GS8	53	0.4344262295081967
6744266	GS9	12	0.09836065573770492
6744271	GS4	1	1
6744272	GS1	7	0.05
6744272	GS12	4	0.02857142857142857
6744272	GS5	2	0.014285714285714285
6744272	GS6	127	0.9071428571428571
6744273	GS6	1	1
6744275	GS5	1	1
6744280	GS12	1	1
6744281	GS6	3	1
6744284	GS5	1	1
6744286	GS1	13	0.1111111111111111
6744286	GS14	1	0.008547008547008548
6744286	GS2	1	0.008547008547008548
6744286	GS3	32	0.27350427350427353
6744286	GS4	70	0.5982905982905983
6744287	GS6	1	1
6744292	GS7	2	1
6744293	GS1	1	0.16666666666666666
6744293	GS5	5	0.8333333333333334
6744294	GS1	25	0.05482456140350877
6744294	GS2	7	0.015350877192982455
6744294	GS3	33	0.07236842105263158
6744294	GS4	5	0.010964912280701754
6744294	GS5	3	0.006578947368421052
6744294	GS6	383	0.8399122807017544
6744298	GS5	6	1
6744299	GS1	1	0.07692307692307693
6744299	GS12	6	0.46153846153846156
6744299	GS14	6	0.46153846153846156
6744301	GS1	12	0.631578947368421
6744301	GS5	7	0.3684210526315789
6744302	GS1	4	0.4444444444444444
6744302	GS12	1	0.1111111111111111
6744302	GS13	1	0.1111111111111111
6744302	GS7	3	0.3333333333333333
6744306	GS1	1	1
6744307	GS1	3	0.009584664536741214
6744307	GS12	47	0.1501597444089457
6744307	GS14	198	0.6325878594249201
6744307	GS2	9	0.02875399361022364
6744307	GS5	1	0.003194888178913738
6744307	GS6	2	0.006389776357827476
6744307	GS7	38	0.12140575079872204
6744307	GS8	11	0.03514376996805112
6744307	GS9	4	0.012779552715654952
