SampleID	Clade	n	propClade
6744062	C2	4	0.03636363636363636
6744062	C4	83	0.7545454545454545
6744062	C5	2	0.01818181818181818
6744063	C1	688	0.10986905142127117
6744063	C2	191	0.030501437240498242
6744063	C3	2832	0.45225167678058126
6744063	C4	361	0.05764931331842862
6744063	C5	2173	0.3470137336314277
6744063	C6	17	0.0027147876077930374
6744064	C1	78	0.010011551790527531
6744064	C2	99	0.012706969580284944
6744064	C3	15	0.0019252984212552945
6744064	C4	7599	0.9753561802079322
6744065	C1	11	0.102803738317757
6744065	C2	21	0.19626168224299065
6744065	C3	15	0.14018691588785046
6744065	C4	60	0.5607476635514018
6744066	C1	86	0.09071729957805907
6744066	C2	96	0.10126582278481013
6744066	C3	291	0.3069620253164557
6744066	C4	30	0.03164556962025317
6744066	C5	241	0.2542194092827004
6744066	C6	204	0.21518987341772153
6744067	C1	138	0.05835095137420719
6744067	C2	20	0.008456659619450317
6744067	C3	4	0.0016913319238900633
6744067	C4	2155	0.9112050739957717
6744067	C5	46	0.01945031712473573
6744067	C6	2	8.456659619450317e-4
6744068	C1	1519	0.3225053078556263
6744068	C2	4	8.492569002123143e-4
6744068	C3	1759	0.37346072186836515
6744068	C4	1422	0.3019108280254777
6744068	C6	6	0.0012738853503184713
6744069	C1	5	0.625
6744069	C5	3	0.375
6744071	C1	4	1
6744072	C1	770	0.36631779257849667
6744072	C2	7	0.003330161750713606
6744072	C3	4	0.0019029495718363464
6744072	C4	1316	0.6260704091341579
6744072	C6	5	0.002378686964795433
6744073	C1	4	0.125
6744073	C2	3	0.09375
6744073	C3	4	0.125
6744073	C4	4	0.125
6744073	C5	14	0.4375
6744073	C6	3	0.09375
6744076	C1	156	0.15522388059701492
6744076	C2	72	0.07164179104477612
6744076	C3	9	0.008955223880597015
6744076	C4	708	0.7044776119402985
6744076	C5	60	0.05970149253731343
6744077	C3	2	1
6744078	C1	25	0.004473872584108805
6744078	C3	647	0.11578382247673587
6744078	C4	5	8.947745168217609e-4
6744078	C5	4911	0.8788475304223335
6744079	C1	372	0.6058631921824105
6744079	C2	30	0.048859934853420196
6744079	C3	2	0.003257328990228013
6744079	C4	210	0.34201954397394135
6744081	C4	5	1
6744082	C4	8	1
6744083	C1	606	0.21916817359855334
6744083	C2	90	0.0325497287522604
6744083	C3	2008	0.7262206148282098
6744083	C4	31	0.011211573236889693
6744083	C5	12	0.00433996383363472
6744083	C6	18	0.0065099457504520794
6744084	C3	15	0.46875
6744084	C4	15	0.46875
6744084	C5	2	0.0625
6744085	C1	17	0.7727272727272727
6744085	C2	2	0.09090909090909091
6744085	C4	3	0.13636363636363635
6744089	C1	15	0.17647058823529413
6744089	C3	15	0.17647058823529413
6744089	C4	55	0.6470588235294118
6744090	C1	17	0.04450261780104712
6744090	C2	17	0.04450261780104712
6744090	C3	323	0.8455497382198953
6744090	C4	9	0.02356020942408377
6744090	C5	16	0.041884816753926704
6744093	C1	45	0.0157013258897418
6744093	C2	3	0.00104675505931612
6744093	C3	14	0.004884856943475227
6744093	C4	2804	0.9783670621074668
6744096	C4	4	1
6744100	C1	21	0.35
6744100	C2	9	0.15
6744100	C3	17	0.2833333333333333
6744100	C4	2	0.03333333333333333
6744100	C5	11	0.18333333333333332
6744103	C1	935	0.522930648769575
6744103	C2	91	0.05089485458612975
6744103	C3	753	0.4211409395973154
6744103	C6	9	0.0050335570469798654
6744104	C1	2	0.15384615384615385
6744104	C2	4	0.3076923076923077
6744104	C4	7	0.5384615384615384
6744106	C1	158	0.11870773854244929
6744106	C2	451	0.33884297520661155
6744106	C4	722	0.5424492862509391
6744110	C1	31	0.28440366972477066
6744110	C2	4	0.03669724770642202
6744110	C4	74	0.6788990825688074
6744112	C4	12	1
6744113	C1	29	0.07090464547677261
6744113	C2	16	0.039119804400977995
6744113	C3	202	0.4938875305623472
6744113	C4	68	0.16625916870415647
6744113	C5	92	0.22493887530562348
6744113	C6	2	0.004889975550122249
6744115	C1	16	0.12598425196850394
6744115	C3	47	0.3700787401574803
6744115	C4	34	0.2677165354330709
6744115	C5	6	0.047244094488188976
6744115	C6	24	0.1889763779527559
6744118	C1	11	0.03514376996805112
6744118	C3	5	0.01597444089456869
6744118	C4	3	0.009584664536741214
6744118	C5	294	0.939297124600639
6744119	C3	9	0.75
6744119	C5	3	0.25
6744120	C3	68	1
6744123	C1	6184	0.7835783071464775
6744123	C2	1449	0.18360364926507855
6744123	C3	221	0.028003041054232135
6744123	C4	32	0.0040547389761784085
6744123	C5	3	3.801317790167258e-4
6744123	C6	3	3.801317790167258e-4
6744124	C1	4	0.14285714285714285
6744124	C2	9	0.32142857142857145
6744124	C4	13	0.4642857142857143
6744124	C5	2	0.07142857142857142
6744127	C1	4	0.23529411764705882
6744127	C2	3	0.17647058823529413
6744127	C4	4	0.23529411764705882
6744127	C5	6	0.35294117647058826
6744130	C4	2	1
6744132	C2	2	0.2222222222222222
6744132	C3	7	0.7777777777777778
6744135	C1	6	0.08333333333333333
6744135	C2	8	0.1111111111111111
6744135	C3	3	0.041666666666666664
6744135	C4	11	0.1527777777777778
6744135	C5	44	0.6111111111111112
6744136	C1	1498	0.42568911622620065
6744136	C2	168	0.04774083546462063
6744136	C3	21	0.005967604433077579
6744136	C4	1832	0.5206024438761012
6744137	C4	39	0.6842105263157895
6744137	C6	18	0.3157894736842105
6744138	C1	2	0.2222222222222222
6744138	C4	7	0.7777777777777778
6744143	C3	6	1
6744145	C4	2	1
6744147	C2	65	0.1752021563342318
6744147	C3	170	0.4582210242587601
6744147	C4	58	0.15633423180592992
6744147	C5	27	0.07277628032345014
6744147	C6	51	0.13746630727762804
6744149	C1	19	0.2289156626506024
6744149	C4	62	0.7469879518072289
6744149	C5	2	0.024096385542168676
6744150	C3	5	0.18518518518518517
6744150	C4	22	0.8148148148148148
6744155	C1	83	0.9120879120879121
6744155	C2	5	0.054945054945054944
6744155	C4	3	0.03296703296703297
6744158	C4	13	1
6744159	C1	2	0.11764705882352941
6744159	C3	2	0.11764705882352941
6744159	C4	13	0.7647058823529411
6744160	C1	435	0.27153558052434457
6744160	C3	7	0.004369538077403246
6744160	C4	1160	0.7240948813982522
6744161	C1	78	0.0425531914893617
6744161	C2	20	0.010911074740861976
6744161	C3	9	0.004909983633387889
6744161	C4	1726	0.9416257501363884
