SampleID	Clade	n	propClade
6744324	C5	10	0.03076923076923077
6744325	C1	167	0.2534142640364188
6744325	C2	11	0.01669195751138088
6744325	C3	479	0.7268588770864947
6744325	C5	2	0.0030349013657056147
6744327	C1	85	0.11564625850340136
6744327	C2	12	0.0163265306122449
6744327	C3	632	0.8598639455782313
6744327	C5	6	0.00816326530612245
6744328	C1	6	0.06976744186046512
6744328	C2	47	0.5465116279069767
6744328	C3	10	0.11627906976744186
6744328	C4	23	0.26744186046511625
6744330	C1	3	0.008547008547008548
6744330	C3	7	0.019943019943019943
6744330	C4	338	0.9629629629629629
6744330	C5	3	0.008547008547008548
6744332	C1	161	0.1953883495145631
6744332	C2	171	0.20752427184466019
6744332	C3	14	0.01699029126213592
6744332	C4	478	0.5800970873786407
6744333	C4	163	1
6744336	C1	10	0.023752969121140142
6744336	C2	15	0.035629453681710214
6744336	C3	274	0.6508313539192399
6744336	C4	68	0.16152019002375298
6744336	C5	54	0.12826603325415678
6744337	C1	932	0.8048359240069085
6744337	C2	102	0.08808290155440414
6744337	C3	89	0.0768566493955095
6744337	C4	17	0.01468048359240069
6744337	C5	4	0.0034542314335060447
6744337	C6	14	0.012089810017271158
6744340	C1	8	0.04819277108433735
6744340	C2	15	0.09036144578313253
6744340	C3	65	0.39156626506024095
6744340	C4	4	0.024096385542168676
6744340	C5	65	0.39156626506024095
6744340	C6	9	0.05421686746987952
6744341	C1	20	0.10152284263959391
6744341	C2	8	0.04060913705583756
6744341	C3	6	0.030456852791878174
6744341	C4	163	0.8274111675126904
6744344	C2	20	0.8333333333333334
6744344	C4	4	0.16666666666666666
6744345	C2	4	0.23529411764705882
6744345	C3	2	0.11764705882352941
6744345	C4	11	0.6470588235294118
6744346	C1	2	0.4
6744346	C4	3	0.6
6744347	C1	19	0.0017386530014641289
6744347	C2	151	0.013817715959004393
6744347	C3	17	0.0015556368960468522
6744347	C4	10741	0.9828879941434846
6744348	C2	177	0.07271980279375513
6744348	C3	846	0.3475760065735415
6744348	C5	1411	0.5797041906327034
6744349	C2	12	1
6744350	C3	2	0.18181818181818182
6744350	C4	3	0.2727272727272727
6744350	C5	6	0.5454545454545454
6744351	C1	429	0.27606177606177607
6744351	C2	16	0.010296010296010296
6744351	C3	919	0.5913770913770914
6744351	C4	188	0.12097812097812098
6744351	C5	2	0.001287001287001287
6744354	C1	2757	0.5968824420870318
6744354	C2	101	0.021866204806235117
6744354	C4	1761	0.3812513531067331
6744357	C1	255	0.016009542943244602
6744357	C2	147	0.009229030637870417
6744357	C3	14712	0.9236564540431944
6744357	C4	2	1.2556504269211453e-4
6744357	C5	427	0.02680813661476645
6744357	C6	385	0.024171270718232045
6744358	C3	3	0.3333333333333333
6744358	C4	6	0.6666666666666666
6744359	C1	4	0.10256410256410256
6744359	C4	35	0.8974358974358975
6744362	C3	5	1
6744363	C1	10	0.04484304932735426
6744363	C2	11	0.04932735426008968
6744363	C3	157	0.7040358744394619
6744363	C5	23	0.1031390134529148
6744363	C6	22	0.09865470852017937
6744364	C1	44	0.4074074074074074
6744364	C2	48	0.4444444444444444
6744364	C3	6	0.05555555555555555
6744364	C4	10	0.09259259259259259
6744368	C1	40	0.03666361136571952
6744368	C2	98	0.08982584784601283
6744368	C3	22	0.02016498625114574
6744368	C4	904	0.8285976168652612
6744368	C5	25	0.022914757103574702
6744368	C6	2	0.0018331805682859762
6744369	C1	158	0.16339193381592554
6744369	C2	36	0.03722854188210962
6744369	C3	22	0.022750775594622543
6744369	C4	751	0.7766287487073423
6744372	C1	23	0.6571428571428571
6744372	C2	7	0.2
6744372	C4	2	0.05714285714285714
6744372	C5	3	0.08571428571428572
6744377	C1	1666	0.50653694131955
6744377	C2	181	0.05503192459714199
6744377	C3	6	0.0018242626938279112
6744377	C4	1433	0.43569474004256614
6744377	C6	3	9.121313469139556e-4
6744379	C1	30	0.39473684210526316
6744379	C2	3	0.039473684210526314
6744379	C4	43	0.5657894736842105
6744380	C1	6	0.5
6744380	C2	2	0.16666666666666666
6744380	C4	4	0.3333333333333333
6744382	C3	3	0.2727272727272727
6744382	C4	4	0.36363636363636365
6744382	C6	4	0.36363636363636365
6744383	C2	2	0.5
6744383	C4	2	0.5
6744384	C3	4	0.5
6744384	C5	4	0.5
6744385	C4	3	1
6744386	C3	3	0.6
6744386	C5	2	0.4
6744387	C1	2	0.015384615384615385
6744387	C2	14	0.1076923076923077
6744387	C3	110	0.8461538461538461
6744387	C4	4	0.03076923076923077
6744388	C1	251	0.08831808585503166
6744388	C2	16	0.005629838142153413
6744388	C3	48	0.01688951442646024
6744388	C4	2516	0.8852920478536243
6744388	C6	11	0.0038705137227304713
6744389	C1	3	0.01948051948051948
6744389	C2	151	0.9805194805194806
6744394	C3	3	0.6
6744394	C4	2	0.4
6744396	C1	6	0.2608695652173913
6744396	C2	4	0.17391304347826086
6744396	C3	8	0.34782608695652173
6744396	C4	5	0.21739130434782608
6744397	C2	176	0.024886877828054297
6744397	C3	25	0.0035350678733031674
6744397	C4	6869	0.9712952488687783
6744397	C6	2	2.828054298642534e-4
6744398	C1	3914	0.3365434221840069
6744398	C2	48	0.00412725709372313
6744398	C4	7656	0.6582975064488392
6744398	C6	12	0.0010318142734307824
6744399	C3	7	1
6744400	C1	172	0.04348925410872313
6744400	C2	36	0.009102402022756004
6744400	C3	8	0.00202275600505689
6744400	C4	3517	0.8892541087231353
6744400	C5	222	0.0561314791403287
6744402	C1	1815	0.21380610201437153
6744402	C2	180	0.021203910943574038
6744402	C3	729	0.08587583932147486
6744402	C4	5646	0.6650960065967723
6744402	C5	97	0.011426552008481564
6744402	C6	22	0.0025915891153257156
6744404	C2	14	0.6666666666666666
6744404	C3	4	0.19047619047619047
6744404	C4	3	0.14285714285714285
6744406	C1	3	0.17647058823529413
6744406	C3	12	0.7058823529411765
6744406	C4	2	0.11764705882352941
6744407	C1	2341	0.4300146950771492
6744407	C2	22	0.004041146216017634
6744407	C3	18	0.0033063923585598823
6744407	C4	3026	0.5558412931667891
6744407	C6	37	0.006796473181484203
6744409	C1	25	0.005835667600373483
6744409	C2	9	0.0021008403361344537
6744409	C3	2917	0.680905695611578
6744409	C4	7	0.0016339869281045752
6744409	C5	1321	0.30835667600373484
6744409	C6	5	0.0011671335200746965
6744410	C1	46	0.03619197482297404
6744410	C2	45	0.03540519276160504
6744410	C3	369	0.2903225806451613
6744410	C4	804	0.6325727773406766
6744410	C5	4	0.003147128245476003
6744410	C6	3	0.0023603461841070024
6744411	C4	5	1
6744412	C1	3	0.006787330316742082
6744412	C2	10	0.02262443438914027
6744412	C3	390	0.8823529411764706
6744412	C4	2	0.004524886877828055
6744412	C5	37	0.083710407239819
6744413	C1	8	0.0446927374301676
6744413	C2	123	0.6871508379888268
6744413	C4	42	0.2346368715083799
6744413	C5	6	0.0335195530726257
6744414	C2	10	0.11494252873563218
6744414	C4	77	0.8850574712643678
6744416	C4	4	1
6744417	C1	2	0.16666666666666666
6744417	C4	7	0.5833333333333334
6744417	C5	3	0.25
6744418	C4	4	1
6744419	C1	14	0.021021021021021023
6744419	C2	19	0.028528528528528527
6744419	C3	262	0.3933933933933934
6744419	C4	112	0.16816816816816818
6744419	C5	12	0.018018018018018018
6744419	C6	247	0.3708708708708709
6744420	C1	2	0.09090909090909091
6744420	C2	3	0.13636363636363635
6744420	C4	17	0.7727272727272727
6744424	C4	5	1
6744425	C1	3	0.3
6744425	C3	7	0.7
6744426	C1	326	0.09370508766887037
6744426	C2	94	0.027019258407588388
6744426	C3	2434	0.6996263294050015
6744426	C4	72	0.020695602184535786
6744426	C5	79	0.02270767461914343
6744426	C6	474	0.1362460477148606
6744427	C2	3	0.04411764705882353
6744427	C3	38	0.5588235294117647
6744427	C4	27	0.39705882352941174
6744428	C1	775	0.3057199211045365
6744428	C2	80	0.03155818540433925
6744428	C3	7	0.0027613412228796844
6744428	C4	513	0.20236686390532543
6744428	C5	1160	0.45759368836291914
6744430	C4	4	1
6744433	C1	33	0.07158351409978309
6744433	C2	16	0.03470715835140998
6744433	C3	372	0.806941431670282
6744433	C6	40	0.08676789587852494
6744435	C1	100	0.1180637544273908
6744435	C2	3	0.0035419126328217238
6744435	C3	608	0.717827626918536
6744435	C4	15	0.01770956316410862
6744435	C5	71	0.08382526564344746
6744435	C6	50	0.0590318772136954
6744437	C2	3	0.2
6744437	C3	8	0.5333333333333333
6744437	C5	4	0.26666666666666666
6744438	C1	2	0.2857142857142857
6744438	C3	3	0.42857142857142855
6744438	C4	2	0.2857142857142857
6744439	C1	350	0.038953811908736785
6744439	C2	46	0.005119643850862549
6744439	C3	5699	0.6342793544796884
6744439	C4	2405	0.2676683361157485
6744439	C5	485	0.053978853644963826
6744440	C1	11	0.7857142857142857
6744440	C3	3	0.21428571428571427
6744449	C4	22	1
6744450	C2	3	1
6744451	C1	2	0.18181818181818182
6744451	C2	3	0.2727272727272727
6744451	C4	3	0.2727272727272727
6744451	C5	3	0.2727272727272727
6744452	C1	3	0.045454545454545456
6744452	C2	2	0.030303030303030304
6744452	C3	18	0.2727272727272727
6744452	C4	35	0.5303030303030303
6744452	C5	8	0.12121212121212122
6744453	C3	5	0.625
6744453	C6	3	0.375
6744457	C1	71	0.7319587628865979
6744457	C2	19	0.1958762886597938
6744457	C3	5	0.05154639175257732
6744457	C4	2	0.020618556701030927
6744459	C1	110	0.05807814149947202
6744459	C2	10	0.005279831045406547
6744459	C3	2	0.0010559662090813093
6744459	C4	1769	0.9340021119324181
6744459	C6	3	0.0015839493136219642
6744462	C3	9	1
6744463	C2	3	0.13636363636363635
6744463	C3	13	0.5909090909090909
6744463	C5	6	0.2727272727272727
6744466	C2	3	0.2727272727272727
6744466	C3	8	0.7272727272727273
6744467	C3	3	1
6744469	C1	3	0.2727272727272727
6744469	C4	6	0.5454545454545454
6744469	C5	2	0.18181818181818182
6744472	C3	2	0.4
6744472	C5	3	0.6
6744473	C1	38	0.3584905660377358
6744473	C2	4	0.03773584905660377
6744473	C3	64	0.6037735849056604
6744474	C1	33	0.02558139534883721
6744474	C2	9	0.0069767441860465115
6744474	C3	926	0.7178294573643411
6744474	C4	133	0.10310077519379846
6744474	C5	189	0.14651162790697675
6744475	C1	10	0.5555555555555556
6744475	C2	3	0.16666666666666666
6744475	C3	5	0.2777777777777778
6744478	C4	7	1
6744483	C3	19	0.6333333333333333
6744483	C4	4	0.13333333333333333
6744483	C5	7	0.23333333333333334
6744486	C1	50	0.030902348578491966
6744486	C3	1454	0.8986402966625463
6744486	C4	7	0.004326328800988875
6744486	C5	101	0.06242274412855377
6744486	C6	6	0.003708281829419036
6744489	C1	27	0.02497687326549491
6744489	C2	5	0.004625346901017576
6744489	C3	236	0.2183163737280296
6744489	C4	6	0.005550416281221091
6744489	C5	372	0.3441258094357077
6744489	C6	435	0.4024051803885291
6744491	C1	5	0.11627906976744186
6744491	C3	28	0.6511627906976745
6744491	C4	8	0.18604651162790697
6744491	C6	2	0.046511627906976744
6744492	C3	2	1
6744493	C1	355	0.6813819577735125
6744493	C2	46	0.08829174664107485
6744493	C3	118	0.22648752399232247
6744493	C4	2	0.003838771593090211
6744494	C2	5	0.25
6744494	C4	15	0.75
6744496	C1	186	0.11907810499359796
6744496	C2	11	0.007042253521126761
6744496	C3	1294	0.8284250960307298
6744496	C4	11	0.007042253521126761
6744496	C5	60	0.03841229193341869
6744498	C1	311	0.15746835443037974
6744498	C2	67	0.033924050632911394
6744498	C3	28	0.014177215189873417
6744498	C4	1564	0.7918987341772152
6744498	C6	5	0.002531645569620253
6744500	C1	26	0.005840071877807727
6744500	C2	66	0.014824797843665768
6744500	C3	2976	0.6684636118598383
6744500	C4	542	0.12174303683737646
6744500	C5	6	0.0013477088948787063
6744500	C6	836	0.18778077268643306
6744502	C4	17	0.8095238095238095
6744502	C5	4	0.19047619047619047
6744503	C1	11	0.008403361344537815
6744503	C2	23	0.01757066462948816
6744503	C3	19	0.014514896867838044
6744503	C4	1215	0.9281894576012223
6744503	C5	41	0.03132161955691368
6744504	C1	19	0.04398148148148148
6744504	C2	59	0.13657407407407407
6744504	C3	301	0.6967592592592593
6744504	C4	24	0.05555555555555555
6744504	C5	29	0.06712962962962964
6744505	C3	4	0.5714285714285714
6744505	C5	3	0.42857142857142855
6744506	C1	6	0.18181818181818182
6744506	C2	5	0.15151515151515152
6744506	C4	22	0.6666666666666666
6744508	C2	2	0.024691358024691357
6744508	C4	61	0.7530864197530864
6744508	C5	18	0.2222222222222222
6744509	C1	2	0.06666666666666667
6744509	C2	2	0.06666666666666667
6744509	C4	24	0.8
6744509	C6	2	0.06666666666666667
6744510	C1	1230	0.8221925133689839
6744510	C2	254	0.1697860962566845
6744510	C3	2	0.001336898395721925
6744510	C4	6	0.004010695187165776
6744510	C6	4	0.00267379679144385
6744511	C1	96	0.18250950570342206
6744511	C2	2	0.0038022813688212928
6744511	C4	428	0.8136882129277566
6744512	C1	1011	0.29492415402567096
6744512	C2	91	0.026546091015169197
6744512	C3	2290	0.6680280046674446
6744512	C4	27	0.007876312718786464
6744512	C5	2	5.834305717619603e-4
6744512	C6	7	0.002042007001166861
6744513	C1	2	0.1111111111111111
6744513	C3	9	0.5
6744513	C4	3	0.16666666666666666
6744513	C5	2	0.1111111111111111
6744513	C6	2	0.1111111111111111
6744514	C1	411	0.08827319587628867
6744514	C2	118	0.02534364261168385
6744514	C3	3313	0.7115549828178694
6744514	C4	4	8.59106529209622e-4
6744514	C5	457	0.09815292096219931
6744514	C6	353	0.07581615120274914
6744515	C1	13	0.2549019607843137
6744515	C3	8	0.1568627450980392
6744515	C4	30	0.5882352941176471
6744516	C1	357	0.08608632746563781
6744516	C2	34	0.008198697853870267
6744516	C3	3361	0.8104653966722932
6744516	C4	75	0.01808536291294912
6744516	C5	313	0.075476247890041
6744516	C6	7	0.0016879672052085846
6744520	C3	4	1
6744522	C1	208	0.037565468665342244
6744522	C2	9	0.0016254289326350009
6744522	C3	864	0.1560411775329601
6744522	C4	189	0.03413400758533502
6744522	C5	1518	0.27415567997110346
6744522	C6	2749	0.49647823731262414
6744524	C1	19	0.06859205776173286
6744524	C2	243	0.8772563176895307
6744524	C3	2	0.007220216606498195
6744524	C4	13	0.04693140794223827
6744526	C1	2	0.11764705882352941
6744526	C4	15	0.8823529411764706
6744527	C1	3	0.375
6744527	C3	5	0.625
6744531	C1	3	0.06382978723404255
6744531	C2	2	0.0425531914893617
6744531	C3	13	0.2765957446808511
6744531	C5	29	0.6170212765957447
6744532	C1	1408	0.5112563543936093
6744532	C2	297	0.10784313725490197
6744532	C3	4	0.0014524328249818446
6744532	C4	68	0.024691358024691357
6744532	C5	975	0.3540305010893246
6744532	C6	2	7.262164124909223e-4
6744533	C1	12	0.011684518013631937
6744533	C2	12	0.011684518013631937
6744533	C3	740	0.7205452775073028
6744533	C4	58	0.05647517039922103
6744533	C5	205	0.19961051606621227
6744534	C2	59	0.9672131147540983
6744534	C4	2	0.03278688524590164
6744536	C1	187	0.13780397936624908
6744536	C2	28	0.020633750921149593
6744536	C3	921	0.6787030213706706
6744536	C4	76	0.05600589535740604
6744536	C5	43	0.03168754605747973
6744536	C6	102	0.07516580692704496
6744537	C3	3	1
6744538	C3	3	0.42857142857142855
6744538	C4	4	0.5714285714285714
6744540	C1	9	0.10588235294117647
6744540	C2	6	0.07058823529411765
6744540	C3	3	0.03529411764705882
6744540	C4	67	0.788235294117647
6744541	C3	3	0.06521739130434782
6744541	C4	43	0.9347826086956522
6744542	C1	2	0.01834862385321101
6744542	C3	91	0.8348623853211009
6744542	C4	4	0.03669724770642202
6744542	C5	12	0.11009174311926606
6744543	C1	58	0.034258712344949795
6744543	C2	41	0.024217365623154165
6744543	C3	1589	0.9385705847607797
6744543	C5	2	0.0011813349084465446
6744543	C6	3	0.0017720023626698169
6744545	C1	7	0.09210526315789473
6744545	C3	24	0.3157894736842105
6744545	C4	45	0.5921052631578947
6744548	C3	7	0.5833333333333334
6744548	C4	3	0.25
6744548	C5	2	0.16666666666666666
6744549	C4	2	1
6744550	C1	3	0.6
6744550	C4	2	0.4
6744551	C1	89	0.7478991596638656
6744551	C3	9	0.07563025210084033
6744551	C4	16	0.13445378151260504
6744551	C5	5	0.04201680672268908
6744552	C1	903	0.30475869051636856
6744552	C2	6	0.0020249746878164025
6744552	C3	34	0.011474856564292946
6744552	C4	2000	0.6749915626054674
6744552	C5	5	0.0016874789065136687
6744552	C6	15	0.005062436719541006
6744554	C3	9	0.8181818181818182
6744554	C6	2	0.18181818181818182
6744555	C2	4	1
6744556	C4	5	1
6744557	C1	2614	0.23030837004405286
6744557	C2	199	0.017533039647577093
6744557	C3	25	0.0022026431718061676
6744557	C4	8508	0.7496035242290748
6744557	C6	4	3.524229074889868e-4
6744558	C1	5799	0.2726247002961779
6744558	C2	170	0.007992101922805698
6744558	C3	5	2.350618212589911e-4
6744558	C4	15288	0.7187250246814912
6744558	C5	2	9.402472850359644e-5
6744558	C6	7	3.290865497625876e-4
6744560	C1	2	0.06896551724137931
6744560	C3	7	0.2413793103448276
6744560	C4	6	0.20689655172413793
6744560	C5	5	0.1724137931034483
6744560	C6	9	0.3103448275862069
6744561	C3	4	0.6666666666666666
6744561	C4	2	0.3333333333333333
6744566	C3	7	0.1206896551724138
6744566	C4	33	0.5689655172413793
6744566	C6	18	0.3103448275862069
6744568	C1	4	0.4444444444444444
6744568	C3	3	0.3333333333333333
6744568	C4	2	0.2222222222222222
6744569	C1	2	0.08333333333333333
6744569	C3	12	0.5
6744569	C4	5	0.20833333333333334
6744569	C5	2	0.08333333333333333
6744569	C6	3	0.125
6744570	C3	2	0.3333333333333333
6744570	C4	4	0.6666666666666666
6744575	C1	67	0.01951645790853481
6744575	C2	10	0.0029129041654529565
6744575	C3	68	0.019807748325080105
6744575	C4	3234	0.9420332071074862
6744575	C5	43	0.012525487911447713
6744575	C6	11	0.003204194581998252
6744577	C4	2	0.25
6744577	C5	2	0.25
6744577	C6	4	0.5
6744579	C1	2	0.4
6744579	C3	3	0.6
6744580	C1	157	0.22206506364922207
6744580	C2	23	0.03253182461103253
6744580	C3	514	0.727015558698727
6744580	C5	13	0.018387553041018388
6744582	C3	2	0.18181818181818182
6744582	C4	5	0.45454545454545453
6744582	C5	4	0.36363636363636365
6744583	C1	83	0.7410714285714286
6744583	C2	4	0.03571428571428571
6744583	C3	18	0.16071428571428573
6744583	C5	7	0.0625
6744586	C2	2	0.3333333333333333
6744586	C4	4	0.6666666666666666
6744587	C1	2	0.2857142857142857
6744587	C2	2	0.2857142857142857
6744587	C4	3	0.42857142857142855
6744588	C3	2	0.3333333333333333
6744588	C4	2	0.3333333333333333
6744588	C6	2	0.3333333333333333
6744589	C1	177	0.07125603864734299
6744589	C2	84	0.033816425120772944
6744589	C3	51	0.020531400966183576
6744589	C4	2109	0.8490338164251208
6744589	C5	63	0.025362318840579712
6744590	C1	3	0.125
6744590	C3	15	0.625
6744590	C4	6	0.25
6744591	C4	19	1
6744594	C1	3	0.1111111111111111
6744594	C3	24	0.8888888888888888
6744596	C2	90	0.10022271714922049
6744596	C3	13	0.014476614699331848
6744596	C4	795	0.8853006681514477
6744597	C1	34	0.2905982905982906
6744597	C2	4	0.03418803418803419
6744597	C3	42	0.358974358974359
6744597	C4	31	0.26495726495726496
6744597	C5	6	0.05128205128205128
6744602	C1	4	0.06779661016949153
6744602	C2	6	0.1016949152542373
6744602	C3	2	0.03389830508474576
6744602	C4	45	0.7627118644067796
6744602	C5	2	0.03389830508474576
6744604	C1	27	0.574468085106383
6744604	C4	20	0.425531914893617
6744605	C1	421	0.05446313065976714
6744605	C2	191	0.024708926261319535
6744605	C3	2	2.58732212160414e-4
6744605	C4	6983	0.9033635187580854
6744605	C5	133	0.017205692108667528
6744607	C2	2	0.5
6744607	C4	2	0.5
6744608	C1	67	0.1254681647940075
6744608	C2	19	0.035580524344569285
6744608	C3	430	0.8052434456928839
6744608	C4	3	0.0056179775280898875
6744608	C5	15	0.028089887640449437
6744610	C1	40	0.13377926421404682
6744610	C2	9	0.030100334448160536
6744610	C3	76	0.25418060200668896
6744610	C4	171	0.5719063545150501
6744610	C5	3	0.010033444816053512
6744612	C1	200	0.9478672985781991
6744612	C3	3	0.014218009478672985
6744612	C4	4	0.018957345971563982
6744612	C6	4	0.018957345971563982
6744614	C1	72	0.010783285906844391
6744614	C2	262	0.0392391792721282
6744614	C3	25	0.0037441964954320803
6744614	C4	5454	0.8168339074434626
6744614	C5	862	0.12909989516249812
6744614	C6	2	2.995357196345664e-4
6744615	C1	1738	0.6826394344069128
6744615	C2	18	0.007069913589945012
6744615	C3	9	0.003534956794972506
6744615	C4	755	0.29654359780047135
6744615	C5	26	0.01021209740769835
6744617	C2	2	0.25
6744617	C4	6	0.75
6744621	C1	25	0.07575757575757576
6744621	C2	12	0.03636363636363636
6744621	C3	252	0.7636363636363637
6744621	C4	19	0.05757575757575758
6744621	C5	22	0.06666666666666667
6744622	C1	12	0.009828009828009828
6744622	C2	13	0.010647010647010647
6744622	C3	626	0.5126945126945127
6744622	C4	132	0.10810810810810811
6744622	C5	12	0.009828009828009828
6744622	C6	426	0.3488943488943489
6744624	C1	15	0.23809523809523808
6744624	C2	3	0.047619047619047616
6744624	C3	9	0.14285714285714285
6744624	C4	36	0.5714285714285714
6744626	C1	5	0.17857142857142858
6744626	C2	5	0.17857142857142858
6744626	C4	18	0.6428571428571429
6744628	C1	18	0.23376623376623376
6744628	C3	51	0.6623376623376623
6744628	C4	8	0.1038961038961039
6744631	C1	1250	0.424881033310673
6744631	C2	60	0.020394289598912305
6744631	C3	3	0.0010197144799456153
6744631	C4	1512	0.5139360978925901
6744631	C5	115	0.039089055064581914
6744631	C6	2	6.798096532970768e-4
6744633	C2	7	0.015184381778741865
6744633	C4	447	0.9696312364425163
6744633	C6	7	0.015184381778741865
6744634	C1	190	0.20277481323372465
6744634	C2	14	0.014941302027748132
6744634	C3	699	0.7459978655282817
6744634	C5	31	0.033084311632870865
6744634	C6	3	0.0032017075773745998
6744637	C1	218	0.8934426229508197
6744637	C2	24	0.09836065573770492
6744637	C4	2	0.00819672131147541
6744642	C4	7	1
6744643	C1	18	0.026509572901325478
6744643	C2	53	0.0780559646539028
6744643	C3	4	0.005891016200294551
6744643	C4	547	0.8055964653902798
6744643	C5	57	0.08394698085419734
6744644	C1	14	0.014537902388369679
6744644	C2	318	0.3302180685358255
6744644	C3	572	0.5939771547248183
6744644	C4	38	0.03946002076843198
6744644	C5	18	0.018691588785046728
6744644	C6	3	0.003115264797507788
6744646	C4	3	1
6744647	C1	663	0.054429028815368194
6744647	C2	317	0.026024135949429438
6744647	C3	121	0.009933502996469912
6744647	C4	10814	0.8877760446597159
6744647	C5	266	0.021837287579016502
6744648	C1	170	0.060714285714285714
6744648	C2	562	0.2007142857142857
6744648	C3	1860	0.6642857142857143
6744648	C4	204	0.07285714285714286
6744648	C6	4	0.0014285714285714286
6744650	C1	55	0.27638190954773867
6744650	C2	4	0.020100502512562814
6744650	C3	8	0.04020100502512563
6744650	C4	132	0.6633165829145728
6744651	C1	2	0.2
6744651	C4	8	0.8
6744652	C1	940	0.11374636979670862
6744652	C2	494	0.059777347531461765
6744652	C3	31	0.0037512100677637946
6744652	C4	5826	0.7049854791868344
6744652	C5	973	0.11773959341723136
6744654	C1	17	0.014394580863674851
6744654	C2	35	0.029635901778154106
6744654	C4	1118	0.9466553767993227
6744654	C5	11	0.009314140558848433
6744655	C3	2	1
6744657	C2	2	0.25
6744657	C3	4	0.5
6744657	C5	2	0.25
6744659	C1	59	0.48360655737704916
6744659	C2	8	0.06557377049180328
6744659	C3	11	0.09016393442622951
6744659	C4	44	0.36065573770491804
6744660	C4	8	1
6744661	C3	31	1
6744662	C1	20	1
6744666	C1	33	0.01125127855438118
6744666	C2	19	0.0064780088646437094
6744666	C3	940	0.320490964882373
6744666	C4	11	0.0037504261847937266
6744666	C5	1930	0.6580293215138084
6744668	C1	682	0.2871578947368421
6744668	C2	38	0.016
6744668	C3	42	0.01768421052631579
6744668	C4	1607	0.6766315789473685
6744668	C6	6	0.0025263157894736842
6744670	C1	37	1
6744672	C1	795	0.375886524822695
6744672	C2	172	0.08132387706855793
6744672	C3	1140	0.5390070921985816
6744672	C4	2	9.456264775413711e-4
6744672	C6	6	0.0028368794326241137
6744675	C1	4	0.026143790849673203
6744675	C2	4	0.026143790849673203
6744675	C3	81	0.5294117647058824
6744675	C4	18	0.11764705882352941
6744675	C6	46	0.3006535947712418
6744677	C1	17	0.0026894478721721246
6744677	C2	71	0.011232399936718873
6744677	C3	23	0.0036386647682328747
6744677	C4	6210	0.9824394874228761
6744678	C2	2	0.18181818181818182
6744678	C4	9	0.8181818181818182
6744681	C1	59	0.052820053715308866
6744681	C2	37	0.03312444046553268
6744681	C3	7	0.006266786034019696
6744681	C4	1012	0.9059982094897046
6744681	C5	2	0.0017905102954341987
6744682	C3	5	0.23809523809523808
6744682	C4	16	0.7619047619047619
6744683	C2	2	0.4
6744683	C4	3	0.6
6744686	C1	16	0.017429193899782137
6744686	C2	20	0.02178649237472767
6744686	C3	635	0.6917211328976035
6744686	C4	19	0.020697167755991286
6744686	C5	56	0.061002178649237473
6744686	C6	172	0.18736383442265794
6744687	C2	2	0.04081632653061224
6744687	C4	47	0.9591836734693877
6744688	C1	49	0.04562383612662942
6744688	C2	15	0.013966480446927373
6744688	C3	195	0.18156424581005587
6744688	C4	9	0.008379888268156424
6744688	C6	806	0.750465549348231
6744690	C1	3	0.10344827586206896
6744690	C3	15	0.5172413793103449
6744690	C4	6	0.20689655172413793
6744690	C5	5	0.1724137931034483
6744692	C1	4	0.2
6744692	C2	2	0.1
6744692	C4	12	0.6
6744692	C5	2	0.1
6744694	C1	4	0.36363636363636365
6744694	C3	5	0.45454545454545453
6744694	C4	2	0.18181818181818182
6744697	C4	15	1
6744698	C1	3	0.009900990099009901
6744698	C2	2	0.006600660066006601
6744698	C3	7	0.0231023102310231
6744698	C4	291	0.9603960396039604
6744699	C1	125	0.15644555694618273
6744699	C2	4	0.0050062578222778474
6744699	C4	656	0.8210262828535669
6744699	C5	14	0.017521902377972465
6744700	C1	6	0.5454545454545454
6744700	C4	5	0.45454545454545453
6744703	C1	58	0.021730985387785687
6744703	C2	20	0.007493443237167478
6744703	C3	2449	0.9175721243911578
6744703	C4	107	0.04008992131884601
6744703	C5	6	0.0022480329711502436
6744703	C6	29	0.010865492693892843
6744704	C1	41	1
6744706	C4	16	0.8888888888888888
6744706	C5	2	0.1111111111111111
6744709	C1	5	0.7142857142857143
6744709	C3	2	0.2857142857142857
6744711	C1	3	0.6
6744711	C4	2	0.4
6744712	C1	1623	0.6261574074074074
6744712	C2	305	0.11766975308641975
6744712	C3	5	0.0019290123456790122
6744712	C4	659	0.2542438271604938
6744714	C1	481	0.2685650474595198
6744714	C2	3	0.0016750418760469012
6744714	C3	23	0.012841987716359575
6744714	C4	1273	0.7107761027359017
6744714	C5	3	0.0016750418760469012
6744714	C6	8	0.00446677833612507
6744715	C1	12	0.6666666666666666
6744715	C2	4	0.2222222222222222
6744715	C4	2	0.1111111111111111
6744716	C1	622	0.19764855417858276
6744716	C2	63	0.02001906577693041
6744716	C3	1697	0.5392437241817604
6744716	C4	513	0.16301239275500476
6744716	C5	203	0.06450587861455355
6744716	C6	49	0.015570384493168096
6744717	C2	6	0.3
6744717	C3	3	0.15
6744717	C4	8	0.4
6744717	C6	3	0.15
6744719	C1	6	0.05714285714285714
6744719	C2	70	0.6666666666666666
6744719	C3	3	0.02857142857142857
6744719	C4	3	0.02857142857142857
6744719	C6	23	0.21904761904761905
6744720	C3	13	0.07027027027027027
6744720	C4	170	0.918918918918919
6744720	C6	2	0.010810810810810811
6744721	C4	2	1
