SampleID	Genomospecies	n	propGenomospecies
4009035268	GS6	9750	0.46606118546845127
4009035268	GS7	218	0.010420650095602295
4009035268	GS8	11	5.25812619502868e-4
4009035268	GS9	1	4.780114722753346e-5
4009035368	GS1	1779	0.2932256469424757
4009035368	GS10	3	4.944783253667381e-4
4009035368	GS14	1	1.6482610845557937e-4
4009035368	GS2	199	0.03280039558266029
4009035368	GS3	1891	0.3116861710895006
4009035368	GS4	305	0.05027196307895171
4009035368	GS5	30	0.004944783253667381
4009035368	GS6	1812	0.2986649085215098
4009035368	GS7	44	0.007252348772045492
4009035368	GS8	3	4.944783253667381e-4
4009835178	GS1	44	0.005560470112473145
4009835178	GS10	4957	0.626437507898395
4009835178	GS11	109	0.013774800960444837
4009835178	GS12	14	0.0017692404903323644
4009835178	GS14	2272	0.28712245671679515
4009835178	GS2	187	0.02363199797801087
4009835178	GS3	2	2.527486414760521e-4
4009835178	GS4	7	8.846202451661822e-4
4009835178	GS5	15	0.0018956148110703904
4009835178	GS8	3	3.791229622140781e-4
4009835178	GS9	303	0.03829141918362189
4009835228	GS1	13	0.005158730158730159
4009835228	GS10	2163	0.8583333333333333
4009835228	GS11	106	0.04206349206349207
4009835228	GS12	40	0.015873015873015872
4009835228	GS14	9	0.0035714285714285713
4009835228	GS2	56	0.022222222222222223
4009835228	GS5	12	0.004761904761904762
4009835228	GS8	3	0.0011904761904761906
4009835228	GS9	118	0.046825396825396826
4009835268	GS1	2	7.716049382716049e-4
4009835268	GS10	2371	0.9147376543209876
4009835268	GS11	55	0.021219135802469136
4009835268	GS14	1	3.8580246913580245e-4
4009835268	GS2	10	0.0038580246913580245
4009835268	GS4	1	3.8580246913580245e-4
4009835268	GS5	7	0.002700617283950617
4009835268	GS6	1	3.8580246913580245e-4
4009835268	GS8	2	7.716049382716049e-4
4009835268	GS9	142	0.05478395061728395
